Trader_ID,Region,Account_Type,Trade_ID,Instrument,Trade_Type,Trade_Date,Entry_Price,Exit_Price,Profit_Loss,Drawdown,Position_Size,Leverage,Trade_Duration_Minutes,Scalper_Flag,Risk_Score,Win_Flag,Cumulative_Profit,Trading_Session,Position_Exposure,Risk_per_Trade,Streak_ID
T0082,East,Retail,TR06972,Commodity,Short,2025-04-01,419.53,408.7755323561527,-25326.77,11.34,471,5,73,No,1,No,-91885.89,Morning,987993.15,26705.7,7
T0333,North,Institutional,TR06973,Crypto,Long,2026-01-06,801.27,780.5337197400235,-179783.55,35.74,867,10,42,No,3,No,-223948.04,Evening,6947010.9,309865.8,7
T0208,East,Retail,TR06974,Stock,Long,2025-11-06,603.17,617.9556774802867,41651.25,49.68,939,3,34,No,3,Yes,-141463.5,Evening,1699129.89,139948.56,7
T0201,West,Institutional,TR06975,Forex,Short,2025-04-09,361.35,362.1122832046678,5191.15,8.1,227,30,106,No,3,Yes,136285.67,Morning,2460793.5,55161.0,7
T0447,South,Retail,TR06976,Stock,Short,2025-06-01,209.9,208.61549553417123,-27552.62,16.95,715,30,76,No,4,No,-64649.08,Afternoon,4502355.0,363577.5,8
T0332,North,Institutional,TR06977,Stock,Short,2025-05-02,817.76,839.77106873213,252246.85,72.77,573,20,61,No,6,Yes,592483.83,Morning,9371529.6,833944.2,8
T0428,South,Retail,TR06978,Stock,Short,2025-12-12,564.59,556.3738190474406,-1569.29,11.32,191,1,142,No,1,No,53561.06,Afternoon,107836.69,2162.12,9
T0038,North,Institutional,TR06979,Stock,Long,2025-10-17,987.59,1039.736908628287,312.88,98.06,2,3,62,No,5,Yes,-210205.56,Evening,5925.54,588.36,1
T0211,East,Retail,TR06980,Forex,Long,2025-03-15,379.75,378.4896060960581,-148.73,19.62,118,1,4,Yes,1,No,-47803.42,Morning,44810.5,2315.16,1
T0444,South,Retail,TR06981,Stock,Long,2025-05-24,688.86,678.3261597364759,-16222.11,38.01,308,5,219,No,2,No,-349944.02,Afternoon,1060844.4,58535.4,2
T0327,North,Retail,TR06982,Forex,Long,2025-09-07,626.59,639.234597598975,14263.11,38.6,564,2,45,No,2,Yes,76698.02,Morning,706793.52,43540.8,3
T0249,West,Retail,TR06983,Commodity,Short,2025-08-05,641.21,632.0446095838622,-687.4,51.48,15,5,351,No,3,No,-8791.79,Evening,48090.75,3861.0,4
T0227,East,Retail,TR06984,Stock,Short,2025-12-07,739.61,740.6396218879534,436.56,48.32,424,1,253,No,3,Yes,218046.72,Afternoon,313594.64,20487.68,5
T0048,South,Retail,TR06985,Crypto,Short,2025-03-08,147.72,153.7092930009823,47674.77,10.86,796,10,31,No,2,Yes,300221.73,Morning,1175851.2,86445.6,6
T0018,North,Retail,TR06986,Forex,Short,2025-10-25,554.15,550.3280886601508,-18306.96,24.37,479,10,403,No,2,No,1527.67,Afternoon,2654378.5,116732.3,7
T0400,South,Retail,TR06987,Stock,Long,2025-12-06,514.04,514.0317628896751,-0.79,30.33,96,1,230,No,2,No,-67308.57,Evening,49347.84,2911.68,7
T0439,North,Retail,TR06988,Crypto,Long,2026-02-14,349.1,350.42978200478166,8111.67,8.63,610,10,504,No,1,Yes,205893.85,Morning,2129510.0,52643.0,7
T0295,East,Retail,TR06989,Stock,Short,2025-09-14,441.79,452.51445025351336,1179.69,16.05,55,2,135,No,1,Yes,-90938.83,Afternoon,48596.9,1765.5,8
T0196,West,Retail,TR06990,Stock,Long,2025-08-24,523.62,521.0699746042399,-4824.65,33.07,946,2,320,No,2,No,-393479.08,Afternoon,990689.04,62568.44,1
T0187,East,Institutional,TR06991,Stock,Short,2026-02-08,327.71,338.2321122841419,8775.44,1.34,278,3,140,No,1,Yes,-59783.59,Afternoon,273310.14,1117.56,1
T0345,South,Institutional,TR06992,Forex,Long,2025-11-02,300.23,298.8143592273038,-2923.3,17.37,413,5,231,No,1,No,116545.76,Evening,619974.95,35869.05,2
T0224,South,Institutional,TR06993,Stock,Short,2026-01-20,740.89,752.8842667919434,5877.19,40.8,245,2,113,No,2,Yes,-297002.38,Afternoon,363036.1,19992.0,3
T0318,North,Institutional,TR06994,Stock,Long,2025-11-18,76.25,75.39266750694338,-2160.48,1.42,840,3,317,No,1,No,103736.06,Morning,192150.0,3578.4,4
T0488,East,Retail,TR06995,Stock,Long,2025-02-23,319.83,321.08074482343613,3684.69,29.86,982,3,87,No,2,Yes,-164875.16,Morning,942219.18,87967.56,5
T0397,North,Institutional,TR06996,Crypto,Long,2025-09-10,657.17,664.588738288044,88134.61,5.5,396,30,160,No,3,Yes,-778390.26,Evening,7807179.6,65340.0,5
T0365,East,Retail,TR06997,Crypto,Short,2026-02-18,216.69,216.6855962775,-4.15,1.12,471,2,298,No,1,No,910.95,Evening,204121.98,1055.04,6
T0337,South,Retail,TR06998,Forex,Short,2025-07-22,576.55,566.400779613784,-771.34,49.65,38,2,65,No,3,No,-236344.45,Afternoon,43817.8,3773.4,7
T0497,North,Institutional,TR06999,Stock,Short,2025-12-17,309.14,306.8699210688752,-7173.45,25.98,632,5,3,Yes,2,No,815683.63,Evening,976882.4,82096.8,8
T0229,North,Retail,TR07000,Stock,Long,2025-03-04,844.87,861.0331839546795,124456.52,33.48,770,10,14,Yes,3,Yes,-56072.86,Afternoon,6505499.0,257796.0,8
T0390,East,Retail,TR07001,Crypto,Long,2025-04-25,356.49,353.363465853252,-437.71,34.77,140,1,428,No,2,No,-469769.71,Afternoon,49908.6,4867.8,8
T0467,West,Retail,TR07002,Stock,Long,2026-02-04,237.22,247.1170753005636,3622.33,23.14,183,2,247,No,1,Yes,88052.85,Evening,86822.52,8469.24,9
T0077,East,Retail,TR07003,Stock,Long,2025-05-08,534.8,536.3710135459771,1003.88,6.68,213,3,79,No,1,Yes,102800.83,Afternoon,341737.2,4268.52,10
T0188,West,Retail,TR07004,Stock,Long,2025-03-19,144.3,144.7240053967329,267.12,6.92,126,5,388,No,1,Yes,625341.42,Afternoon,90909.0,4359.6,11
T0346,East,Retail,TR07005,Crypto,Long,2025-06-26,799.51,804.4469472963342,1382.35,4.27,140,2,24,No,1,Yes,-310184.5,Afternoon,223862.8,1195.6,1
T0270,South,Retail,TR07006,Stock,Long,2025-11-03,683.23,685.1467924165837,3570.98,24.44,621,3,14,Yes,2,Yes,-139236.93,Afternoon,1272857.49,45531.72,1
T0095,North,Retail,TR07007,Stock,Short,2025-11-17,772.8,799.2427277941919,12666.07,5.54,479,1,110,No,1,Yes,82729.62,Morning,370171.2,2653.66,1
T0310,East,Retail,TR07008,Forex,Short,2026-01-15,404.89,402.1028431581483,-7260.54,6.51,521,5,57,No,1,No,-28712.23,Evening,1054738.45,16958.55,1
T0132,South,Retail,TR07009,Forex,Short,2025-04-18,836.65,844.0068896586541,10218.72,74.69,463,3,49,No,4,Yes,-122387.25,Morning,1162106.85,103744.41,2
T0039,East,Institutional,TR07010,Forex,Short,2026-02-19,498.61,509.3025152476417,3421.6,42.1,32,10,158,No,3,Yes,-1140011.77,Afternoon,159555.2,13472.0,3
T0072,North,Retail,TR07011,Stock,Long,2025-06-22,103.75,107.2354365620059,4095.39,8.9,235,5,19,No,1,Yes,91825.62,Evening,121906.25,10457.5,4
T0281,East,Institutional,TR07012,Crypto,Long,2025-11-21,231.79,233.57261642794705,650.65,0.76,73,5,180,No,1,Yes,98330.98,Evening,84603.35,277.4,5
T0333,West,Retail,TR07013,Stock,Short,2025-07-29,713.94,695.3272115479281,-43926.18,40.64,472,5,53,No,3,No,-267874.22,Evening,1684898.4,95910.4,5
T0160,North,Retail,TR07014,Forex,Long,2025-11-16,897.46,871.973861924796,-82575.09,69.47,648,5,518,No,4,No,219471.91,Afternoon,2907770.4,225082.8,5
T0187,West,Retail,TR07015,Forex,Long,2025-06-22,104.23,105.12500323077371,685.57,7.21,766,1,198,No,1,Yes,-59098.02,Evening,79840.18,5522.86,5
T0486,South,Retail,TR07016,Stock,Long,2025-04-08,865.57,874.3732054327585,110568.26,43.33,628,20,124,No,4,Yes,-1171038.23,Evening,10871559.2,544224.8,5
T0191,South,Retail,TR07017,Stock,Short,2026-01-04,801.08,802.9627682334808,37730.68,9.75,668,30,31,No,3,Yes,-84812.22,Morning,16053643.2,195390.0,6
T0422,East,Retail,TR07018,Stock,Short,2025-08-01,363.0,361.1308813829856,-5338.2,28.09,952,3,375,No,2,No,-126439.04,Evening,1036728.0,80225.04,1
T0120,West,Retail,TR07019,Stock,Long,2025-12-03,692.38,691.5720182145446,-959.88,61.61,594,2,4,Yes,3,No,450904.26,Morning,822547.44,73192.68,2
T0220,West,Retail,TR07020,Stock,Short,2025-08-20,195.08,194.76064484789853,-988.4,5.24,619,5,30,No,1,No,-412214.64,Afternoon,603772.6,16217.8,3
T0053,North,Retail,TR07021,Crypto,Long,2025-09-01,815.26,813.2904706890289,-4378.26,43.99,741,3,4,Yes,3,No,680896.25,Evening,1812322.98,97789.77,3
T0222,West,Institutional,TR07022,Stock,Long,2025-05-17,660.77,666.0761574057593,1549.4,32.41,292,1,407,No,2,Yes,13080.28,Afternoon,192944.84,9463.72,4
T0451,West,Retail,TR07023,Commodity,Short,2025-08-12,444.44,444.73353952490186,3692.73,32.58,629,20,246,No,4,Yes,-192625.32,Afternoon,5591055.2,409856.4,5
T0412,North,Retail,TR07024,Stock,Short,2026-02-16,865.87,853.9134227825932,-111554.87,80.18,933,10,364,No,5,No,-679670.82,Evening,8078567.1,748079.4,6
T0131,North,Retail,TR07025,Stock,Long,2025-09-25,147.84,146.82032668666852,-5873.32,6.7,288,20,150,No,2,No,-1104058.23,Afternoon,851558.4,38592.0,7
T0237,West,Retail,TR07026,Stock,Long,2025-06-28,847.33,824.0403764794755,-49606.9,39.19,213,10,3,Yes,3,No,266793.9,Afternoon,1804812.9,83474.7,7
T0246,East,Institutional,TR07027,Forex,Long,2026-01-29,33.65,32.23000768925586,-711.42,0.76,167,3,321,No,1,No,-370089.9,Evening,16858.65,380.76,7
T0226,North,Institutional,TR07028,Crypto,Long,2025-04-28,755.67,756.4749693061382,118.33,13.54,49,3,65,No,1,Yes,-69579.12,Evening,111083.49,1990.38,7
T0208,North,Retail,TR07029,Commodity,Short,2025-06-25,577.63,580.713098897276,1362.73,2.23,221,2,55,No,1,Yes,-140100.77,Evening,255312.46,985.66,7
T0406,West,Retail,TR07030,Stock,Short,2025-10-28,699.76,683.7398726870236,-64400.91,57.21,402,10,40,No,4,No,-99500.02,Morning,2813035.2,229984.2,7
T0096,West,Retail,TR07031,Stock,Short,2025-12-07,418.22,422.2738963572283,9619.9,16.83,791,3,40,No,1,Yes,23133.78,Afternoon,992436.06,39937.59,8
T0422,North,Retail,TR07032,Crypto,Short,2026-01-04,865.8,870.7783241206915,7193.68,6.34,289,5,193,No,1,Yes,-119245.36,Afternoon,1251081.0,9161.3,8
T0200,West,Retail,TR07033,Crypto,Long,2025-10-08,320.02,315.7310580335685,-11322.81,17.64,880,3,35,No,1,No,-55789.32,Morning,844852.8,46569.6,1
T0247,North,Institutional,TR07034,Commodity,Long,2025-03-17,282.21,281.6960481254817,-2490.1,9.46,969,5,30,No,1,No,-21921.74,Afternoon,1367307.45,45833.7,1
T0072,East,Retail,TR07035,Stock,Short,2025-05-01,308.73,300.5619270552812,-7310.43,29.99,179,5,143,No,2,No,84515.19,Evening,276313.35,26841.05,1
T0318,East,Retail,TR07036,Crypto,Long,2025-07-28,776.62,785.5969061335998,15350.51,34.78,171,10,40,No,3,Yes,119086.57,Evening,1328020.2,59473.8,2
T0185,North,Retail,TR07037,Stock,Short,2025-10-06,500.34,480.3833331367628,-39833.51,5.14,998,2,1,Yes,1,No,41375.53,Afternoon,998678.64,10259.44,3
T0006,North,Institutional,TR07038,Stock,Long,2025-11-27,541.71,539.676372409846,-40.67,34.57,4,5,322,No,2,No,-54679.52,Afternoon,10834.2,691.4,3
T0206,South,Retail,TR07039,Stock,Short,2026-01-29,833.34,854.2847084341278,140748.44,66.12,336,20,45,No,5,Yes,388854.83,Afternoon,5600044.8,444326.4,4
T0032,South,Retail,TR07040,Forex,Short,2025-07-20,835.03,834.3889420630735,-125.01,48.54,195,1,173,No,3,No,7940.3,Evening,162830.85,9465.3,5
T0099,West,Retail,TR07041,Forex,Long,2025-08-24,170.12,168.43168880857263,-81714.26,13.18,968,50,75,No,6,No,-13908.1,Afternoon,8233808.0,637912.0,6
T0394,West,Retail,TR07042,Stock,Short,2025-09-04,554.27,539.1465121722514,-14034.6,16.61,464,2,17,No,1,No,109413.34,Afternoon,514362.56,15414.08,6
T0387,North,Retail,TR07043,Stock,Short,2025-03-21,134.76,140.53101564833557,154605.51,7.16,893,30,130,No,3,Yes,-258111.77,Evening,3610220.4,191816.4,6
T0256,North,Retail,TR07044,Stock,Short,2026-02-22,869.84,846.7717744418854,-355250.67,71.94,770,20,31,No,6,No,-433937.24,Evening,13395536.0,1107876.0,7
T0187,South,Retail,TR07045,Stock,Long,2025-06-24,838.64,859.4886549496109,116127.01,6.3,557,10,40,No,1,Yes,57028.99,Evening,4671224.8,35091.0,7
T0076,South,Retail,TR07046,Stock,Long,2025-04-24,850.86,843.8738892129535,-6525.03,22.07,467,2,3,Yes,1,No,126757.83,Afternoon,794703.24,20613.38,8
T0177,North,Retail,TR07047,Stock,Short,2025-07-09,707.81,710.2964227898266,1710.66,44.37,344,2,1,Yes,2,Yes,305582.52,Afternoon,486973.28,30526.56,9
T0315,East,Retail,TR07048,Crypto,Short,2026-02-15,472.21,470.84844490866857,-566.41,23.9,208,2,86,No,1,No,117467.2,Morning,196439.36,9942.4,10
T0287,East,Retail,TR07049,Stock,Short,2025-12-10,410.67,400.6504075879957,-125645.69,31.61,627,20,7,Yes,4,No,35736.38,Morning,5149801.8,396389.4,11
T0349,West,Retail,TR07050,Stock,Long,2025-08-28,401.27,394.87326480032095,-11974.69,7.15,936,2,28,No,1,No,364820.12,Evening,751177.44,13384.8,11
T0255,North,Retail,TR07051,Commodity,Short,2025-11-14,75.55,77.4728757186943,4836.03,6.4,503,5,308,No,1,Yes,-484062.04,Evening,190008.25,16096.0,11
T0325,North,Retail,TR07052,Stock,Long,2025-07-20,949.38,908.6107259668509,-53000.06,58.72,130,10,10,Yes,4,No,-37439.66,Evening,1234194.0,76336.0,1
T0190,West,Retail,TR07053,Crypto,Short,2026-01-18,455.77,454.2168675409087,-3131.12,9.27,672,3,41,No,1,No,-61098.24,Afternoon,918832.32,18688.32,2
T0308,South,Institutional,TR07054,Stock,Long,2026-02-18,930.81,962.9962649621408,643.73,5.26,1,20,155,No,2,Yes,-70666.96,Morning,18616.2,105.2,2
T0345,South,Retail,TR07055,Commodity,Short,2025-12-26,880.46,888.5316223802502,31721.48,86.46,786,5,258,No,5,Yes,148267.24,Evening,3460207.8,339787.8,2
T0127,East,Retail,TR07056,Stock,Short,2025-07-25,830.32,837.9142929010519,18492.1,36.86,487,5,5,Yes,2,Yes,-570552.36,Afternoon,2021829.2,89754.1,3
T0425,North,Retail,TR07057,Crypto,Short,2025-07-07,592.43,598.2220164809164,12974.12,15.85,448,5,24,No,1,Yes,-195495.13,Afternoon,1327043.2,35504.0,4
T0287,South,Retail,TR07058,Stock,Short,2025-10-26,110.54,110.40754674415616,-1780.17,1.99,672,20,58,No,2,No,33956.21,Afternoon,1485657.6,26745.6,4
T0254,East,Retail,TR07059,Commodity,Long,2025-05-10,330.67,327.87881308425244,-2168.75,8.08,777,1,53,No,1,No,155571.32,Afternoon,256930.59,6278.16,4
T0213,East,Retail,TR07060,Stock,Short,2025-04-27,607.55,621.7080080965509,34956.12,29.75,823,3,40,No,2,Yes,396763.39,Afternoon,1500040.95,73452.75,4
T0250,East,Retail,TR07061,Forex,Short,2025-11-04,23.32,22.77790728044571,-8754.8,1.99,323,50,33,No,5,No,-174782.59,Morning,376618.0,32138.5,5
T0084,South,Retail,TR07062,Stock,Long,2025-11-08,52.2,52.73430745866485,406.07,1.09,760,1,37,No,1,Yes,1489316.87,Afternoon,39672.0,828.4,5
T0487,South,Institutional,TR07063,Commodity,Long,2025-05-19,680.89,668.3556762689984,-601.65,25.07,24,2,17,No,1,No,20383.87,Evening,32682.72,1203.36,5
T0383,North,Retail,TR07064,Forex,Short,2025-10-29,889.32,877.7983301100978,-21718.35,70.9,377,5,21,No,4,No,559428.5,Evening,1676368.2,133646.5,5
T0406,North,Retail,TR07065,Stock,Long,2025-03-19,856.61,876.337003841865,307346.72,56.91,779,20,112,No,5,Yes,207846.7,Evening,13345983.8,886657.8,6
T0388,East,Institutional,TR07066,Stock,Short,2025-05-14,176.46,175.34372478902495,-174.14,0.51,156,1,41,No,1,No,-5744.88,Evening,27527.76,79.56,1
T0013,East,Retail,TR07067,Stock,Long,2025-04-16,912.12,900.6368956045447,-3123.4,22.83,272,1,61,No,1,No,17671.62,Evening,248096.64,6209.76,2
T0045,South,Institutional,TR07068,Stock,Short,2025-08-22,699.34,722.8660163935057,10939.6,8.91,93,5,63,No,1,Yes,292759.59,Afternoon,325193.1,4143.15,3
T0127,South,Institutional,TR07069,Stock,Long,2025-08-13,719.16,704.7412723818555,-62937.75,2.97,873,5,13,Yes,1,No,-633490.11,Morning,3139133.4,12964.05,4
T0426,North,Institutional,TR07070,Commodity,Long,2025-04-12,311.0,323.16346190610426,12747.31,29.46,524,2,205,No,2,Yes,-162338.48,Evening,325928.0,30874.08,5
T0114,North,Retail,TR07071,Forex,Short,2025-06-27,718.84,722.3635088688728,132131.58,44.64,750,50,375,No,7,Yes,105411.12,Morning,26956500.0,1674000.0,5
T0433,West,Retail,TR07072,Commodity,Long,2025-05-02,712.67,729.2221087432704,10014.03,38.61,121,5,36,No,2,Yes,-34712.5,Afternoon,431165.35,23359.05,5
T0276,North,Retail,TR07073,Stock,Long,2025-03-01,598.72,589.6465661733383,-20505.96,51.49,452,5,41,No,3,No,-103095.17,Morning,1353107.2,116367.4,5
T0500,South,Retail,TR07074,Crypto,Short,2025-09-26,363.72,370.67593390285936,12562.42,21.51,602,3,141,No,1,Yes,-386543.0,Afternoon,656878.32,38847.06,5
T0205,East,Retail,TR07075,Stock,Long,2025-05-02,812.9,827.3652835260608,390562.66,46.96,900,30,10,Yes,5,Yes,478051.69,Afternoon,21948300.0,1267920.0,5
T0337,West,Retail,TR07076,Stock,Short,2025-12-23,938.14,927.3584665819828,-12657.52,18.94,587,2,285,No,1,No,-249001.97,Evening,1101376.36,22235.56,5
T0438,North,Retail,TR07077,Forex,Short,2025-06-20,871.19,864.5224059215127,-21469.65,54.05,322,10,15,No,4,No,-43848.21,Evening,2805231.8,174041.0,6
T0420,North,Retail,TR07078,Stock,Long,2025-10-16,250.55,242.92879241271328,-472.51,16.74,31,2,158,No,1,No,-260971.01,Evening,15534.1,1037.88,6
T0481,South,Retail,TR07079,Commodity,Long,2025-03-07,451.22,441.510450416362,-27730.47,39.77,952,3,41,No,2,No,112601.71,Evening,1288684.32,113583.12,6
T0385,West,Retail,TR07080,Stock,Short,2025-09-11,348.99,354.5584158141575,12083.46,14.84,434,5,46,No,1,Yes,-1113347.17,Morning,757308.3,32202.8,6
T0399,North,Retail,TR07081,Crypto,Short,2026-01-23,710.4,708.1023301905174,-3248.91,14.49,707,2,18,No,1,No,-76822.07,Morning,1004505.6,20488.86,6
T0461,East,Retail,TR07082,Forex,Long,2025-06-15,833.18,810.6825882839024,-40562.83,47.43,601,3,124,No,3,No,154447.39,Afternoon,1502223.54,85516.29,7
T0273,South,Retail,TR07083,Stock,Short,2025-12-17,223.64,225.69674433648467,2509.23,21.75,610,2,190,No,1,Yes,80038.19,Morning,272840.8,26535.0,8
T0408,West,Retail,TR07084,Stock,Long,2025-05-01,947.8,973.5508246419244,66437.13,7.14,129,20,360,No,2,Yes,260349.69,Afternoon,2445324.0,18421.2,8
T0058,North,Retail,TR07085,Stock,Long,2025-06-18,680.56,694.9269610814458,32541.17,0.24,453,5,48,No,1,Yes,-443195.62,Afternoon,1541468.4,543.6,9
T0328,North,Retail,TR07086,Stock,Long,2025-03-25,226.26,231.3377070659617,12293.13,0.81,807,3,116,No,1,Yes,381535.45,Afternoon,547775.46,1961.01,1
T0498,West,Retail,TR07087,Crypto,Long,2025-09-13,377.38,362.93341919805647,-31493.55,31.37,436,5,64,No,2,No,-79752.74,Afternoon,822688.4,68386.6,1
T0219,South,Retail,TR07088,Commodity,Short,2026-02-18,113.56,114.60911747522572,1910.44,0.01,607,3,97,No,1,Yes,-69568.18,Evening,206792.76,18.21,1
T0109,West,Institutional,TR07089,Stock,Long,2025-12-10,601.1,578.5897877998515,-45650.71,13.32,676,3,21,No,1,No,-147291.28,Afternoon,1219030.8,27012.96,2
T0279,West,Retail,TR07090,Commodity,Short,2025-04-15,177.5,173.14085956421877,-11050.42,17.42,507,5,104,No,1,No,92173.69,Evening,449962.5,44159.7,2
T0174,South,Institutional,TR07091,Stock,Short,2025-10-19,696.16,709.4351782936009,25567.99,51.92,963,2,226,No,3,Yes,-205209.97,Afternoon,1340804.16,99997.92,2
T0328,North,Retail,TR07092,Forex,Long,2025-10-22,739.87,745.4731612169693,8315.09,16.19,742,2,239,No,1,Yes,389850.54,Evening,1097967.08,24025.96,3
T0264,East,Retail,TR07093,Stock,Long,2025-10-17,484.54,497.6507448890547,256446.17,10.75,652,30,79,No,4,Yes,225748.49,Evening,9477602.4,210270.0,4
T0315,South,Retail,TR07094,Stock,Long,2025-03-01,102.88,102.54026998928909,-215.39,4.72,317,2,32,No,1,No,117251.81,Morning,65225.92,2992.48,5
T0474,East,Retail,TR07095,Stock,Long,2025-08-05,614.76,630.0700156068151,21311.54,4.67,464,3,217,No,1,Yes,15538.35,Morning,855745.92,6500.64,6
T0111,North,Retail,TR07096,Stock,Short,2025-11-17,378.48,380.6787138544536,7211.78,24.72,328,10,896,No,2,Yes,-176628.09,Afternoon,1241414.4,81081.6,7
T0187,West,Retail,TR07097,Stock,Long,2025-11-21,950.15,932.8812343075354,-78313.85,47.18,907,5,56,No,3,No,-21284.86,Evening,4308930.25,213961.3,8
T0269,East,Retail,TR07098,Stock,Short,2025-08-28,518.07,528.0987839700658,5465.69,21.72,109,5,309,No,2,Yes,179460.26,Afternoon,282348.15,11837.4,8
T0423,North,Retail,TR07099,Stock,Short,2025-04-24,81.54,81.53166568678995,-8.77,4.0,526,2,492,No,1,No,-195875.89,Morning,85780.08,4208.0,8
T0229,North,Retail,TR07100,Stock,Long,2025-07-20,639.69,643.0782507116899,4828.26,17.39,475,3,60,No,1,Yes,-51244.6,Afternoon,911558.25,24780.75,8
T0497,West,Retail,TR07101,Stock,Long,2025-04-28,781.56,798.915927441125,84870.49,16.69,978,5,151,No,1,Yes,900554.12,Morning,3821828.4,81614.1,9
T0156,West,Institutional,TR07102,Forex,Short,2025-11-18,168.9,176.78399606121664,14979.59,1.16,950,2,104,No,1,Yes,90089.82,Evening,320910.0,2204.0,1
T0473,North,Retail,TR07103,Crypto,Short,2026-02-09,454.57,451.4500910570899,-3669.01,28.43,392,3,153,No,2,No,80065.71,Evening,534574.32,33433.68,1
T0189,North,Retail,TR07104,Stock,Short,2025-06-02,745.76,754.7170784073402,30140.57,36.85,673,5,20,No,2,Yes,-98899.15,Evening,2509482.4,124000.25,2
T0272,East,Retail,TR07105,Stock,Short,2025-05-31,30.29,30.22248868486593,-434.77,2.15,644,10,54,No,1,No,56448.97,Evening,195067.6,13846.0,3
T0375,North,Institutional,TR07106,Crypto,Short,2025-05-09,38.68,38.15452682478846,-118.76,3.46,113,2,7,Yes,1,No,-210635.34,Afternoon,8741.68,781.96,4
T0002,North,Retail,TR07107,Stock,Long,2025-11-20,680.14,678.5392700710663,-22890.44,67.54,286,50,113,No,8,No,-441076.11,Evening,9726002.0,965822.0,5
T0246,East,Institutional,TR07108,Crypto,Short,2025-10-10,727.88,739.6882912388927,503033.21,16.56,852,50,313,No,6,Yes,132943.31,Morning,31007688.0,705456.0,5
T0210,South,Retail,TR07109,Stock,Short,2025-06-21,847.41,860.6005479407983,7993.47,14.23,606,1,98,No,1,Yes,137906.36,Afternoon,513530.46,8623.38,5
T0401,East,Institutional,TR07110,Stock,Short,2026-01-15,405.6,393.74849016304194,-12337.42,37.0,347,3,8,Yes,2,No,-55030.29,Morning,422229.6,38517.0,5
T0286,East,Retail,TR07111,Stock,Long,2025-06-07,395.88,393.7813876417784,-1261.27,15.9,601,1,319,No,1,No,89603.73,Morning,237923.88,9555.9,6
T0359,West,Retail,TR07112,Stock,Short,2025-03-30,556.84,575.6678997018171,46429.6,44.74,822,3,17,No,3,Yes,-627284.7,Evening,1373167.44,110328.84,6
T0013,East,Retail,TR07113,Crypto,Long,2025-03-28,759.75,736.8132004584887,-74085.86,10.28,646,5,257,No,1,No,-56414.24,Afternoon,2453992.5,33204.4,7
T0096,North,Retail,TR07114,Stock,Short,2025-03-17,644.58,627.349619575742,-22485.65,19.0,261,5,150,No,1,No,648.13,Morning,841176.9,24795.0,8
T0498,North,Institutional,TR07115,Commodity,Long,2025-08-25,334.05,341.7780931537466,5548.77,0.37,718,1,121,No,1,Yes,-74203.97,Evening,239847.9,265.66,8
T0221,North,Retail,TR07116,Stock,Long,2025-07-03,353.08,351.2043091401481,-2879.19,34.95,307,5,106,No,2,No,333110.39,Evening,541977.8,53648.25,9
T0238,South,Retail,TR07117,Commodity,Long,2025-04-09,765.37,735.0976154942938,-550957.4,0.43,910,20,16,No,2,No,-572858.97,Afternoon,13929734.0,7826.0,9
T0094,North,Institutional,TR07118,Stock,Short,2025-06-19,539.3,537.296174948177,-340.65,9.26,34,5,83,No,1,No,309149.56,Afternoon,91681.0,1574.2,9
T0338,South,Retail,TR07119,Stock,Short,2025-08-24,107.0,105.7639732231677,-626.67,5.97,169,3,26,No,1,No,165213.33,Evening,54249.0,3026.79,10
T0269,North,Institutional,TR07120,Forex,Long,2025-03-24,161.47,158.74412815208456,-940.43,13.73,345,1,101,No,1,No,178519.83,Afternoon,55707.15,4736.85,10
T0171,East,Retail,TR07121,Stock,Long,2025-04-13,852.68,891.75426844739,182672.2,67.71,935,5,71,No,4,Yes,183644.88,Afternoon,3986279.0,316544.25,1
T0469,West,Institutional,TR07122,Crypto,Short,2025-05-05,998.82,963.1421186342828,-26044.85,25.29,146,5,136,No,2,No,158309.67,Evening,729138.6,18461.7,1
T0094,North,Retail,TR07123,Stock,Long,2025-08-06,342.33,337.85467695233945,-23808.72,30.13,532,10,485,No,3,No,285340.84,Afternoon,1821195.6,160291.6,1
T0149,South,Retail,TR07124,Forex,Long,2025-07-18,392.83,394.28562360466793,901.03,2.74,619,1,53,No,1,Yes,215230.76,Afternoon,243161.77,1696.06,2
T0112,South,Retail,TR07125,Stock,Long,2026-01-23,162.94,157.79584948335673,-10000.23,5.41,648,3,115,No,1,No,178391.21,Evening,316755.36,10517.04,2
T0055,West,Retail,TR07126,Forex,Long,2025-08-04,243.36,249.23473538246927,9481.82,6.4,538,3,239,No,1,Yes,-279885.58,Evening,392783.04,10329.6,2
T0337,North,Retail,TR07127,Forex,Long,2025-10-09,430.38,423.26495246924975,-17503.02,28.23,246,10,11,Yes,2,No,-266504.99,Morning,1058734.8,69445.8,2
T0424,East,Retail,TR07128,Crypto,Long,2026-01-08,291.55,284.61628332732084,-23643.97,1.12,341,10,193,No,1,No,-65003.65,Evening,994185.5,3819.2,3
T0467,North,Institutional,TR07129,Stock,Long,2025-09-15,704.41,713.2341505197259,294285.42,60.18,667,50,32,No,8,Yes,382338.27,Morning,23492073.5,2007003.0,4
T0116,North,Institutional,TR07130,Commodity,Short,2025-09-17,542.47,548.8437857011288,118297.46,52.15,928,20,93,No,5,Yes,4568.69,Afternoon,10068243.2,967904.0,5
